,HOUSE_TYPE,NEIGHBORHOOD,GROSS_AREA,NET_AREA,NUMBER_OF_ROOMS,AGE_OF_BUİLDİNG,FLOOR_LOCATION,TOTALNUMBER_OF_FLOORS,TYPE_OF_HEATING,NUMBER_OF_BATHROOMS,IS_THERE_BALCONY,IS_IT_FURNISHED,WHO_IS_AT_HOME,ON_BUILDINGS,NAME_OF_BUILDINGS,DUES,AVAILABLE_FOR_CREDIT,TITLE_DEED,WHO_IS_THE_SELLER,IS_IT_VIEWABLE,PRICE
593,Daire,Barış Mh.,140,125,3+1,16-20 arası,12,14,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.630.000 TL
Kredi Teklifleri"
594,Daire,Marmara Mah.,400,300,5+1,2,8,8,Merkezi (Pay Ölçer),2,Var,Hayır,Boş,Evet,Deniz İstanbul Mercan Konakları,Belirtilmemiş,Evet,Kat İrtifaklı,Hayır,"11.250.000 TL
Kredi Teklifleri",
595,Daire,Marmara Mah.,400,300,5+1,2,8,8,Merkezi (Pay Ölçer),2,Var,Hayır,Boş,Evet,Deniz İstanbul Mercan Konakları,Belirtilmemiş,Evet,Kat İrtifaklı,Hayır,"11.250.000 TL
Kredi Teklifleri",
596,Daire,Marmara Mah.,145,130,3+1,0,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.099.000 TL
Kredi Teklifleri"
597,Daire,Gürpınar Mh.,135,120,3+1,0,1,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.750.000 TL
Kredi Teklifleri"
598,Daire,Adnan Kahveci Mah.,235,220,4+2,4,5,5,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"6.299.999 TL
Kredi Teklifleri"
599,Daire,Adnan Kahveci Mah.,235,220,4+2,4,5,5,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"6.299.999 TL
Kredi Teklifleri"
600,Daire,Yakuplu Mah.,110,100,2+1,0,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.620.000 TL
Kredi Teklifleri"
601,Daire,Kavaklı Mh.,75,65,1+1,3,Bahçe Katı,5,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"970.000 TL
Kredi Teklifleri"
602,Daire,Yakuplu Mah.,100,95,2+1,0,Bahçe Katı,4,Doğalgaz (Kombi),1,Yok,Hayır,Kiracılı,Hayır,Belirtilmemiş,0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"1.549.000 TL
Kredi Teklifleri"
603,Daire,Adnan Kahveci Mah.,240,220,5+2,0,5,5,Doğalgaz (Kombi),3,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Evet,"4.675.000 TL
Kredi Teklifleri"
604,Daire,Beylikdüzü OSB,105,95,2+1,0,3,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,60,Evet,Kat Mülkiyetli,Hayır,"895.000 TL
Kredi Teklifleri",
605,Daire,Beylikdüzü OSB,110,105,2+1,3,3,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,45,Evet,Kat Mülkiyetli,Hayır,"765.000 TL
Kredi Teklifleri",
606,Daire,Marmara Mah.,150,140,3+1,5-10 arası,6,8,Doğalgaz (Kombi),3,Var,Evet,Boş,Evet,Yeşil Akasya Evleri,0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.669.000 TL
Kredi Teklifleri"
607,Daire,Yakuplu Mah.,130,100,2+1,0,2,8,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.300.000 TL
Kredi Teklifleri"
608,Daire,Kavaklı Mh.,136,97,2+1,0,8,12,Merkezi (Pay Ölçer),2,Var,Hayır,Kiracılı,Evet,Azur Marmara,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.950.000 TL
Kredi Teklifleri"
609,Daire,Gürpınar Mh.,125,105,2+1,5-10 arası,1,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,50,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.550.000 TL
Kredi Teklifleri"
610,Daire,Cumhuriyet Mah.,125,100,3+1,21-25 arası,9,11,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Bizim Konut Sitesi,150,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.100.000 TL
Kredi Teklifleri"
611,Daire,Yakuplu Mah.,240,215,4+2,5-10 arası,4,4,Doğalgaz (Kombi),2,Var,Evet,Mülk Sahibi,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"3.550.000 TL
Kredi Teklifleri"
612,Daire,Beylikdüzü OSB,110,100,2+1,5-10 arası,Bahçe Katı,5,Doğalgaz (Kombi),2,Yok,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"649.999 TL
Kredi Teklifleri"
613,Daire,Yakuplu Mah.,100,90,2+1,5-10 arası,2,3,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"1.500.000 TL
Kredi Teklifleri"
614,Daire,Cumhuriyet Mah.,120,110,2+1,5-10 arası,2,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"790.000 TL
Kredi Teklifleri"
615,Daire,Cumhuriyet Mah.,120,110,2+1,5-10 arası,2,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"790.000 TL
Kredi Teklifleri"
616,Daire,Dereağzı Mh.,210,200,4+2,0,4,5,Doğalgaz (Kombi),3,Var,Hayır,Boş,Hayır,Belirtilmemiş,200,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"4.450.000 TL
Kredi Teklifleri"
617,Daire,Marmara Mah.,165,155,4.5+1,3,4,8,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Deniz İstanbul,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"13.000.000 TL
Kredi Teklifleri"
618,Daire,Büyükşehir Mh.,115,100,3+1,21-25 arası,8,8,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,125,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.500.000 TL
Kredi Teklifleri"
619,Daire,Barış Mh.,180,155,3+1,16-20 arası,2,9,Doğalgaz (Kombi),1,Var,Hayır,Kiracılı,Evet,Belirtilmemiş,150,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.175.000 TL
Kredi Teklifleri"
620,Daire,Kavaklı Mh.,90,80,2+1,4,Giriş Katı,4,Doğalgaz (Kombi),1,Yok,Hayır,Kiracılı,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.650.000 TL
Kredi Teklifleri"
621,Daire,Adnan Kahveci Mah.,270,225,5+2,4,4,4,Doğalgaz (Kombi),3,Var,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.500.000 TL
Kredi Teklifleri"
622,Daire,Yakuplu Mah.,90,70,1+1,0,3,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"790.000 TL
Kredi Teklifleri"
623,Daire,Kavaklı Mh.,110,90,2+1,5-10 arası,4,5,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.500.000 TL
Kredi Teklifleri"
624,Daire,Barış Mh.,150,135,3+1,21-25 arası,1,9,Merkezi (Pay Ölçer),1,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,250,Evet,Kat İrtifaklı,Hayır,"3.500.000 TL
Kredi Teklifleri",
625,Daire,Beylikdüzü OSB,130,110,3+1,0,2,8,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"885.000 TL
Kredi Teklifleri"
626,Daire,Adnan Kahveci Mah.,270,250,5+2,11-15 arası,5,6,Merkezi (Pay Ölçer),3,Var,Evet,Mülk Sahibi,Evet,Günyüzü Park Evleri,600,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"12.000.000 TL
Kredi Teklifleri"
627,Daire,Adnan Kahveci Mah.,431,325,7+2,4,3,8,Merkezi (Pay Ölçer),4,Var,Hayır,Boş,Evet,Saklı Vadi Konakları,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"14.250.000 TL
Kredi Teklifleri"
628,Daire,Adnan Kahveci Mah.,431,325,7+2,4,3,8,Merkezi (Pay Ölçer),4,Var,Hayır,Boş,Evet,Saklı Vadi Konakları,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"14.250.000 TL
Kredi Teklifleri"
629,Daire,Adnan Kahveci Mah.,155,135,3+1,5-10 arası,4,8,Merkezi (Pay Ölçer),3,Var,Evet,Boş,Evet,Belirtilmemiş,280,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"4.350.000 TL
Kredi Teklifleri"
630,Daire,Cumhuriyet Mah.,115,105,2+1,4,7,14,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,450,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.297.000 TL
Kredi Teklifleri"
631,Daire,Cumhuriyet Mah.,115,105,2+1,4,7,14,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,450,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.297.000 TL
Kredi Teklifleri"
632,Daire,Adnan Kahveci Mah.,155,135,3+1,5-10 arası,4,8,Merkezi (Pay Ölçer),3,Var,Evet,Boş,Evet,Belirtilmemiş,280,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"4.350.000 TL
Kredi Teklifleri"
633,Daire,Beylikdüzü OSB,140,117,2+1,2,3,7,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.250.000 TL
Kredi Teklifleri"
634,Daire,Cumhuriyet Mah.,115,105,2+1,4,7,14,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,450,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.297.000 TL
Kredi Teklifleri"
635,Daire,Adnan Kahveci Mah.,350,290,3+1,21-25 arası,15,15,Yerden Isıtma,3,Var,Hayır,Boş,Evet,Yeşilkent Sitesi 2,Belirtilmemiş,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"5.250.000 TL
Kredi Teklifleri"
636,Daire,Yakuplu Mah.,180,170,4+2,0,4,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,0,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.149.000 TL
Kredi Teklifleri"
637,Daire,Büyükşehir Mh.,135,120,3+1,5-10 arası,2,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.450.000 TL
Kredi Teklifleri"
638,Daire,Marmara Mah.,135,120,3+1,0,1,4,Doğalgaz (Kombi),3,Var,Hayır,Boş,Hayır,Belirtilmemiş,0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.149.000 TL
Kredi Teklifleri"
639,Daire,Kavaklı Mh.,115,110,3+1,0,Yüksek Giriş,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,0,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.449.000 TL
Kredi Teklifleri"
640,Daire,Barış Mh.,160,120,3+1,3,Bahçe Katı,9,Merkezi (Pay Ölçer),2,Var,Evet,Mülk Sahibi,Evet,Westside İstanbul,1.500,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"6.700.000 TL
Kredi Teklifleri"
641,Daire,Cumhuriyet Mah.,176,146,3+1,21-25 arası,6,8,Merkezi,2,Var,Hayır,Kiracılı,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"4.000.000 TL
Kredi Teklifleri"
642,Daire,Kavaklı Mh.,120,105,2+1,0,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Hayır,"2.300.000 TL
Kredi Teklifleri",
643,Daire,Marmara Mah.,185,165,3+1,0,4,12,Yerden Isıtma,2,Var,Hayır,Boş,Evet,Belirtilmemiş,750,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"6.000.000 TL
Kredi Teklifleri"
644,Daire,Marmara Mah.,185,165,3+1,0,4,12,Yerden Isıtma,2,Var,Hayır,Boş,Evet,Belirtilmemiş,750,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"6.000.000 TL
Kredi Teklifleri"
645,Daire,Yakuplu Mah.,135,120,2+1,16-20 arası,2,10,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Mimoza Konutları,Belirtilmemiş,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.500.000 TL
Kredi Teklifleri"
646,Daire,Beylikdüzü OSB,110,100,2+1,3,3,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,45,Evet,Kat Mülkiyetli,Hayır,"895.000 TL
Kredi Teklifleri",
647,Daire,Beylikdüzü OSB,110,100,2+1,3,3,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,45,Evet,Kat Mülkiyetli,Hayır,"895.000 TL
Kredi Teklifleri",
648,Daire,Gürpınar Mh.,160,145,3+1,5-10 arası,1,5,Doğalgaz (Kombi),2,Var,Hayır,Kiracılı,Hayır,Belirtilmemiş,100,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.450.000 TL
Kredi Teklifleri"
649,Daire,Yakuplu Mah.,115,100,2+1,5-10 arası,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"1.665.000 TL
Kredi Teklifleri"
650,Daire,Adnan Kahveci Mah.,350,335,6+2,5-10 arası,6,6,Merkezi (Pay Ölçer),3,Var,Hayır,Kiracılı,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"5.250.000 TL
Kredi Teklifleri"
651,Daire,Kavaklı Mh.,140,130,3+1,0,1,5,Doğalgaz (Kombi),2,Var,Hayır,Kiracılı,Evet,Yüksel Konakları,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"3.250.000 TL
Kredi Teklifleri"
652,Daire,Adnan Kahveci Mah.,185,175,3+1,1,5,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.650.000 TL
Kredi Teklifleri"
653,Daire,Cumhuriyet Mah.,185,150,3+1,5-10 arası,11,14,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,100,Hayır,Kat İrtifaklı,Emlak Ofisinden,Evet,"2.750.000 TL
Kredi Teklifleri"
654,Daire,Barış Mh.,145,115,3+1,11-15 arası,14,14,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"2.300.000 TL
Kredi Teklifleri"
655,Daire,Barış Mh.,145,115,3+1,11-15 arası,14,14,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"2.300.000 TL
Kredi Teklifleri"
656,Daire,Yakuplu Mah.,100,90,2+1,5-10 arası,2,3,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"1.500.000 TL
Kredi Teklifleri"
657,Daire,Kavaklı Mh.,100,95,2+1,4,7,13,Merkezi (Pay Ölçer),1,Var,Hayır,Kiracılı,Evet,Huzurlu Marmara,350,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.000.000 TL
Kredi Teklifleri"
658,Daire,Büyükşehir Mh.,140,125,3+1,26-30 arası,5,11,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Hayır,"2.220.000 TL
Kredi Teklifleri",
659,Daire,Adnan Kahveci Mah.,120,100,2+1,4,3,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.899.000 TL
Kredi Teklifleri"
660,Daire,Adnan Kahveci Mah.,120,100,2+1,4,3,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.899.000 TL
Kredi Teklifleri"
661,Daire,Adnan Kahveci Mah.,185,165,3+1,16-20 arası,4,11,Doğalgaz (Kombi),2,Var,Evet,Mülk Sahibi,Hayır,Belirtilmemiş,200,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"3.050.000 TL
Kredi Teklifleri"
662,Daire,Adnan Kahveci Mah.,185,165,3+1,16-20 arası,4,11,Doğalgaz (Kombi),2,Var,Evet,Mülk Sahibi,Hayır,Belirtilmemiş,200,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"3.050.000 TL
Kredi Teklifleri"
663,Daire,Barış Mh.,70,55,1+1,2,7,9,Merkezi (Pay Ölçer),1,Var,Hayır,Kiracılı,Evet,Westside İstanbul,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.500.000 TL
Kredi Teklifleri"
664,Daire,Barış Mh.,70,55,1+1,2,7,9,Merkezi (Pay Ölçer),1,Var,Hayır,Kiracılı,Evet,Westside İstanbul,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.500.000 TL
Kredi Teklifleri"
665,Daire,Kavaklı Mh.,230,185,5+1,5-10 arası,3,4,Doğalgaz (Kombi),3,Var,Hayır,Kiracılı,Evet,Çimen Park Evleri,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"2.975.000 TL
Kredi Teklifleri"
666,Daire,Cumhuriyet Mah.,138,105,2+1,0,2,15,Yerden Isıtma,2,Var,Hayır,Boş,Evet,Kameroğlu Metrohome,Belirtilmemiş,Hayır,Kat İrtifaklı,Emlak Ofisinden,Hayır,"5.200.000 TL
Kredi Teklifleri"
667,Daire,Yakuplu Mah.,85,76,2+1,0,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"1.600.000 TL
Kredi Teklifleri"
668,Daire,Yakuplu Mah.,85,76,2+1,0,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"1.600.000 TL
Kredi Teklifleri"
669,Daire,Kavaklı Mh.,250,215,4+2,4,4,4,Doğalgaz (Kombi),1,Var,Hayır,Kiracılı,Evet,Palmiye Konakları,400,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"4.500.000 TL
Kredi Teklifleri"
670,Daire,Barış Mh.,150,135,3+1,21-25 arası,1,13,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.590.000 TL
Kredi Teklifleri"
671,Daire,Adnan Kahveci Mah.,90,82,2+1,4,3,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"1.990.000 TL
Kredi Teklifleri"
672,Daire,Adnan Kahveci Mah.,250,220,3.5+1,16-20 arası,Giriş Altı Kot 4,6,Doğalgaz (Kombi),3,Var,Hayır,Kiracılı,Hayır,Belirtilmemiş,200,Belirtilmemiş,Kat İrtifaklı,Hayır,"5.950.000 TL
Kredi Teklifleri",
673,Daire,Kavaklı Mh.,110,95,2+1,4,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"1.825.000 TL
Kredi Teklifleri"
674,Daire,Barış Mh.,155,140,3+1,21-25 arası,14,14,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Aydın Kent Sitesi,250,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.725.000 TL
Kredi Teklifleri"
675,Daire,Adnan Kahveci Mah.,190,185,3+1,5-10 arası,9,13,Doğalgaz (Kombi),2,Var,Hayır,Kiracılı,Evet,Pınar Kent Sitesi,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"4.100.000 TL
Kredi Teklifleri"
676,Daire,Kavaklı Mh.,140,110,2+2,5-10 arası,9,10,Doğalgaz (Kombi),1,Var,Evet,Mülk Sahibi,Evet,Bey 2023 Evleri,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.250.000 TL
Kredi Teklifleri"
677,Daire,Kavaklı Mh.,140,110,2+2,5-10 arası,9,10,Doğalgaz (Kombi),1,Var,Evet,Mülk Sahibi,Evet,Bey 2023 Evleri,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.250.000 TL
Kredi Teklifleri"
678,Daire,Barış Mh.,157,140,3+1,11-15 arası,14,15,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,250,Evet,Bilinmiyor,Emlak Ofisinden,Hayır,"2.850.000 TL
Kredi Teklifleri"
679,Daire,Kavaklı Mh.,165,150,3+1,3,2,20,Doğalgaz (Kombi),1,Var,Evet,Boş,Evet,Aqua Kavaklı,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.700.000 TL
Kredi Teklifleri"
680,Daire,Yakuplu Mah.,150,125,2+1,0,1,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"1.749.000 TL
Kredi Teklifleri"
681,Daire,Marmara Mah.,230,192,4.5+1,5-10 arası,10,12,Merkezi (Pay Ölçer),2,Var,Hayır,Mülk Sahibi,Evet,İhlas Marmara Evleri 3. Kısım,950,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"9.500.000 TL
Kredi Teklifleri"
682,Daire,Adnan Kahveci Mah.,185,170,3+1,16-20 arası,5,15,Doğalgaz (Kombi),2,Var,Hayır,Kiracılı,Evet,Altın Kent Sitesi,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.050.000 TL
Kredi Teklifleri"
683,Daire,Marmara Mah.,210,170,4+1,4,2,5,Doğalgaz (Kombi),3,Var,Hayır,Boş,Evet,Deniz İstanbul Mercan Konakları,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"10.750.000 TL
Kredi Teklifleri"
684,Daire,Marmara Mah.,210,170,4+1,4,2,5,Doğalgaz (Kombi),3,Var,Hayır,Boş,Evet,Deniz İstanbul Mercan Konakları,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"10.750.000 TL
Kredi Teklifleri"
685,Daire,Adnan Kahveci Mah.,180,150,3+1,16-20 arası,11,15,Doğalgaz (Kombi),2,Var,Hayır,Kiracılı,Hayır,Belirtilmemiş,300,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.300.000 TL
Kredi Teklifleri"
686,Daire,Cumhuriyet Mah.,161,145,3.5+1,5-10 arası,15,17,Merkezi (Pay Ölçer),2,Var,Hayır,Boş,Evet,Demir Romance,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"6.500.000 TL
Kredi Teklifleri"
687,Daire,Barış Mh.,150,140,3+1,16-20 arası,12,14,Doğalgaz (Kombi),2,Var,Hayır,Kiracılı,Evet,Okatan Sitesi,250,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"2.400.000 TL
Kredi Teklifleri"
688,Daire,Büyükşehir Mh.,150,135,3+1,16-20 arası,11,14,Doğalgaz (Kombi),2,Var,Hayır,Kiracılı,Evet,Güzelkent Sitesi,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"2.600.000 TL
Kredi Teklifleri"
689,Daire,Büyükşehir Mh.,145,135,3+1,16-20 arası,1,10,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,180,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.200.000 TL
Kredi Teklifleri"
690,Daire,Barış Mh.,150,135,3+1,11-15 arası,1,14,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,200,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.670.000 TL
Kredi Teklifleri"
691,Daire,Barış Mh.,145,125,3+1,21-25 arası,3,12,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Piramit Konutları,200,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"2.100.000 TL
Kredi Teklifleri"
692,Daire,Barış Mh.,145,125,3+1,21-25 arası,3,12,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Piramit Konutları,200,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"2.100.000 TL
Kredi Teklifleri"
