,HOUSE_TYPE,NEIGHBORHOOD,GROSS_AREA,NET_AREA,NUMBER_OF_ROOMS,AGE_OF_BUİLDİNG,FLOOR_LOCATION,TOTALNUMBER_OF_FLOORS,TYPE_OF_HEATING,NUMBER_OF_BATHROOMS,IS_THERE_BALCONY,IS_IT_FURNISHED,WHO_IS_AT_HOME,ON_BUILDINGS,NAME_OF_BUILDINGS,DUES,AVAILABLE_FOR_CREDIT,TITLE_DEED,WHO_IS_THE_SELLER,IS_IT_VIEWABLE,PRICE,NEW_IS_IT_TWOPLY
219,Daire,Kavaklı Mh.,120.0,105.0,3+1,5-10 arası,Giriş Katı,3,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1650000,Hayır
220,Daire,Adnan Kahveci Mah.,140.0,130.0,3+1,0,2,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,3150000,Hayır
221,Daire,Adnan Kahveci Mah.,170.0,140.0,3+1,2,3,5,Merkezi,2,Var,Hayır,Mülk Sahibi,Evet,Alya Grandis,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,5990000,Hayır
222,Daire,Büyükşehir Mh.,90.0,80.0,2+1,16-20 arası,4,11,Merkezi,1,Yok,Hayır,Mülk Sahibi,Evet,Büyükşehir Sitesi,250.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1750000,Hayır
223,Daire,Adnan Kahveci Mah.,180.0,160.0,3+1,5-10 arası,1,7,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,5240000,Hayır
224,Daire,Yakuplu Mah.,80.0,70.0,1+1,5-10 arası,2,6,Doğalgaz (Kombi),1,Yok,Evet,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Sahibinden,Evet,1650000,Hayır
225,Daire,Adnan Kahveci Mah.,160.0,130.0,3+1,5-10 arası,3,10,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,3600000,Hayır
226,Daire,Cumhuriyet Mah.,160.0,150.0,2+1,5-10 arası,2,7,Merkezi,2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,3300000,Hayır
227,Daire,Cumhuriyet Mah.,110.0,100.0,2+1,4,4,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,685000,Hayır
228,Daire,Kavaklı Mh.,144.0,122.0,3+1,4,10,12,Merkezi,2,Var,Hayır,Mülk Sahibi,Evet,Huzurlu Marmara,860.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,4075000,Hayır
229,Daire,Kavaklı Mh.,100.0,80.0,2+1,0,Giriş Katı,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Alya Mercan,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,3100000,Hayır
230,Daire,Kavaklı Mh.,100.0,80.0,2+1,1,Yüksek Giriş,4,Doğalgaz (Kombi),1,Yok,Hayır,Mülk Sahibi,Evet,Kanarya Park Sitesi,100.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1850000,Hayır
231,Daire,Marmara Mah.,220.0,180.0,3+1,5-10 arası,2,5,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,50.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,3950000,Hayır
232,Daire,Adnan Kahveci Mah.,110.0,100.0,2+1,5-10 arası,6,8,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2375000,Hayır
233,Daire,Büyükşehir Mh.,95.0,80.0,1+1,5-10 arası,5,9,Doğalgaz (Kombi),1,Yok,Hayır,Mülk Sahibi,Evet,Ekinoks Beylikdüzü,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1750000,Hayır
234,Daire,Adnan Kahveci Mah.,185.0,165.0,3+1,11-15 arası,3,3,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Vista 1,255.0,Evet,Kat Mülkiyetli,Sahibinden,Evet,6150000,Hayır
235,Daire,Yakuplu Mah.,75.0,55.0,2+1,5-10 arası,3,4,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,1600000,Hayır
236,Daire,Kavaklı Mh.,195.0,175.0,3+2,4,5,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Saytaş Gold Evleri,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,3150000,Evet
237,Daire,Kavaklı Mh.,150.0,110.0,3+1,4,Giriş Katı,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Aden Kavaklı Konakları,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2890000,Hayır
238,Daire,Adnan Kahveci Mah.,90.0,75.0,1+1,5-10 arası,2,4,Merkezi,1,Var,Hayır,Boş,Evet,Ahenk İstanbul,710.0,Evet,Kat Mülkiyetli,Sahibinden,Hayır,2370000,Hayır
239,Daire,Yakuplu Mah.,110.0,100.0,2+1,4,Yüksek Giriş,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1349000,Hayır
240,Daire,Adnan Kahveci Mah.,150.0,140.0,3+1,0,4,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,3149000,Hayır
241,Daire,Adnan Kahveci Mah.,200.0,190.0,4+1,0,1,5,Rare,2,Var,Hayır,Boş,Evet,Dora Park 6,700.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,6750000,Hayır
242,Daire,Yakuplu Mah.,110.0,90.0,3+1,16-20 arası,Giriş Katı,4,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1650000,Hayır
243,Daire,Cumhuriyet Mah.,115.0,105.0,2+1,4,4,8,Rare,1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1700000,Hayır
244,Daire,Büyükşehir Mh.,125.0,110.0,3+1,26-30 arası,5,13,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Büyükşehir Sitesi,300.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2220000,Hayır
245,Daire,Adnan Kahveci Mah.,155.0,135.0,3+1,5-10 arası,1,5,Doğalgaz (Kombi),3,Var,Hayır,Mülk Sahibi,Evet,Flora City,50.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2650000,Hayır
246,Daire,Cumhuriyet Mah.,100.0,67.0,1+1,5-10 arası,5,15,Merkezi,1,Var,Evet,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1600000,Hayır
247,Daire,Gürpınar Mh.,60.0,56.0,2+1,0,2,5,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1800000,Hayır
248,Daire,Cumhuriyet Mah.,72.0,56.0,1+1,0,5,15-20 arası,Rare,1,Var,Hayır,Boş,Evet,Kameroğlu Metrohome,255.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,2950000,Hayır
249,Daire,Yakuplu Mah.,105.0,90.0,2+1,1,Giriş Katı,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1490000,Hayır
250,Daire,Cumhuriyet Mah.,54.0,44.0,LOW_RARITY,0,4,12,Merkezi,1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,619000,Hayır
252,Daire,Yakuplu Mah.,110.0,95.0,2+1,4,Giriş Altı Daireler,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Sahibinden,Hayır,1470000,Hayır
253,Daire,Adnan Kahveci Mah.,180.0,165.0,3+1,5-10 arası,2,10,Merkezi,2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,3122000,Hayır
254,Daire,Adnan Kahveci Mah.,120.0,110.0,2+1,0,3,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1690000,Hayır
255,Daire,Adnan Kahveci Mah.,125.0,105.0,2+1,5-10 arası,1,5,Merkezi,2,Var,Hayır,Mülk Sahibi,Evet,Asmalı Park Konakları,500.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,3000000,Hayır
256,Daire,Yakuplu Mah.,135.0,125.0,3+1,0,Yüksek Giriş,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Sahibinden,Hayır,1530000,Hayır
257,Daire,Barış Mh.,360.0,300.0,4+2,16-20 arası,6,7,Doğalgaz (Kombi),3,Var,Hayır,Boş,Hayır,Belirtilmemiş,222.5,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,3950000,Evet
258,Daire,Yakuplu Mah.,115.0,95.0,2+1,0,4,8,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,790000,Hayır
259,Müstakil Ev,Kavaklı Mh.,145.0,130.0,3+1,0,1,1,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2619000,Hayır
260,Daire,Cumhuriyet Mah.,180.0,120.0,3+1,0,Giriş Katı,4,Merkezi,2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,2570000,Hayır
261,Daire,Gürpınar Mh.,295.0,280.0,HIGH_RARITY,5-10 arası,5,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Akevler,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,3200000,Evet
262,Daire,Yakuplu Mah.,150.0,120.0,2+2,2,Yüksek Giriş,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1472900,Evet
263,Daire,Kavaklı Mh.,170.0,142.0,3+2,1,3,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,3450000,Evet
264,Daire,Yakuplu Mah.,190.0,150.0,HIGH_RARITY,1,5,7,Doğalgaz (Kombi),2,Var,Evet,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,3565000,Hayır
265,Daire,Cumhuriyet Mah.,85.0,75.0,1+1,3,Yüksek Giriş,4,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,780000,Hayır
266,Daire,Yakuplu Mah.,85.0,69.0,2+1,0,Yüksek Giriş,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1750000,Hayır
267,villa_or_müstakil_ev,Adnan Kahveci Mah.,185.0,160.0,3+1,11-15 arası,2,2,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,255.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,2925000,Hayır
268,Daire,Barış Mh.,185.0,165.0,3+1,11-15 arası,3,14,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Plaksan Sitesi,120.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2950000,Hayır
269,Daire,Adnan Kahveci Mah.,140.0,130.0,3+1,4,3,5,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat İrtifaklı,Sahibinden,Hayır,2375000,Hayır
270,Daire,Adnan Kahveci Mah.,167.0,142.0,3+1,0,1,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,3250000,Hayır
271,Daire,Adnan Kahveci Mah.,120.0,110.0,2+1,5-10 arası,12,15-20 arası,Doğalgaz (Kombi),1,Yok,Evet,Boş,Evet,Kubist Park Residence,450.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,4300000,Hayır
272,Daire,Adnan Kahveci Mah.,130.0,100.0,2+1,0,1,7,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,3600000,Hayır
273,Daire,Adnan Kahveci Mah.,185.0,150.0,3+1,5-10 arası,2,8,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,5150000,Hayır
274,Daire,Adnan Kahveci Mah.,180.0,156.0,3+1,16-20 arası,7,11,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Ekşioğlu Akkent Şelale Evleri,500.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,2375000,Hayır
275,Daire,Cumhuriyet Mah.,175.0,160.0,3+1,5-10 arası,1,8,Merkezi,2,Var,Hayır,Mülk Sahibi,Evet,Beyaz Park 2,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,6750000,Hayır
276,Daire,Yakuplu Mah.,110.0,105.0,2+1,0,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1959000,Hayır
278,Daire,Marmara Mah.,200.0,170.0,3+1,0,3,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2750000,Hayır
279,Daire,Adnan Kahveci Mah.,100.0,81.0,1+1,5-10 arası,3,7,Merkezi,1,Yok,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2100000,Hayır
280,Daire,Kavaklı Mh.,240.0,200.0,3+2,2,4,4,Doğalgaz (Kombi),HIGH_RARITY,Var,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,3950000,Evet
281,Daire,Yakuplu Mah.,90.0,90.0,2+1,5-10 arası,2,5,Merkezi,1,Var,Hayır,Mülk Sahibi,Evet,Özgün Kent Sitesi,255.0,Evet,Kat Mülkiyetli,Sahibinden,Hayır,1630000,Hayır
282,Daire,Yakuplu Mah.,95.0,75.0,2+1,0,Giriş Katı,5,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2000000,Hayır
283,Daire,Dereağzı Mh.,90.0,80.0,2+1,21-25 arası,2,5,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,255.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,1300000,Hayır
284,Daire,Cumhuriyet Mah.,86.0,70.0,LOW_RARITY,5-10 arası,1,8,Merkezi,1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1300000,Hayır
285,Daire,Kavaklı Mh.,220.0,200.0,3+2,3,3,3,Doğalgaz (Kombi),3,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Sahibinden,Evet,2975000,Evet
286,Daire,Kavaklı Mh.,120.0,110.0,2+1,0,1,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1665000,Hayır
287,Daire,Dereağzı Mh.,115.0,100.0,2+1,5-10 arası,3,5,Doğalgaz (Kombi),2,Var,Evet,Mülk Sahibi,Evet,Prince Homes,255.0,Hayır,Kat Mülkiyetli,Sahibinden,Hayır,3400000,Hayır
288,Daire,Yakuplu Mah.,100.0,95.0,2+1,0,2,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1450000,Hayır
289,Daire,Kavaklı Mh.,125.0,110.0,2+1,0,2,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Sahibinden,Evet,2199000,Hayır
290,Daire,Dereağzı Mh.,150.0,130.0,3+1,3,1,3,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Camellia Evleri,255.0,Evet,Kat Mülkiyetli,Sahibinden,Hayır,2970000,Hayır
291,Daire,Adnan Kahveci Mah.,120.0,110.0,2+1,4,1,4,Doğalgaz (Kombi),2,Yok,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,1825000,Hayır
292,Daire,Adnan Kahveci Mah.,380.0,320.0,HIGH_RARITY,11-15 arası,15,15,Doğalgaz (Kombi),3,Var,Hayır,Mülk Sahibi,Evet,Yeşilkent 1 Sitesi,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,5100000,Evet
293,Daire,Adnan Kahveci Mah.,156.0,124.0,3+1,5-10 arası,Giriş Katı,5,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1949000,Hayır
294,Daire,Adnan Kahveci Mah.,180.0,155.0,3+1,16-20 arası,10,15,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,3200000,Hayır
295,Daire,Kavaklı Mh.,145.0,130.0,3+1,16-20 arası,3,8,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,İhlas Marmara Evleri 2. Kısım,255.0,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Evet,3500000,Hayır
296,Daire,Dereağzı Mh.,130.0,100.0,2+1,3,4,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2775000,Hayır
297,Daire,Adnan Kahveci Mah.,165.0,140.0,3+1,4,5,9,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Hayır,Kat İrtifaklı,Emlak Ofisinden,Hayır,3100000,Hayır
298,Daire,Adnan Kahveci Mah.,350.0,300.0,HIGH_RARITY,5-10 arası,7,7,Doğalgaz (Kombi),3,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,4950000,Evet
299,Daire,Adnan Kahveci Mah.,120.0,105.0,2+1,0,2,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2275000,Hayır
300,Daire,Kavaklı Mh.,172.0,148.0,3+1,0,Giriş Katı,12,Merkezi,2,Var,Hayır,Boş,Evet,İhlas Marmara Evleri 4. Kısım,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,5100000,Hayır
301,Daire,Adnan Kahveci Mah.,110.0,100.0,2+1,0,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,1999000,Hayır
302,Daire,Marmara Mah.,110.0,100.0,3+1,16-20 arası,6,8,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,İhlas Marmara Evleri 1. Kısım,360.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2425000,Hayır
303,Daire,Adnan Kahveci Mah.,110.0,90.0,2+1,11-15 arası,8,9,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Elit Park Evleri,260.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,2450000,Hayır
304,Daire,Marmara Mah.,115.0,100.0,2+1,0,Giriş Katı,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,50.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1259000,Hayır
305,Daire,Dereağzı Mh.,155.0,135.0,3+1,5-10 arası,4,5,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2750000,Hayır
307,Daire,Barış Mh.,150.0,140.0,3+1,11-15 arası,4,12,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,250.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,3250000,Hayır
308,Daire,Beylikdüzü OSB,100.0,90.0,2+1,0,3,8,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat İrtifaklı,Sahibinden,Hayır,892000,Hayır
309,Daire,Barış Mh.,160.0,145.0,3+1,21-25 arası,3,14,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,218.75,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2550000,Hayır
310,Daire,Kavaklı Mh.,134.0,100.0,2+1,0,5,20-25 arası,Merkezi,1,Yok,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,4750000,Hayır
311,Daire,Yakuplu Mah.,90.0,85.0,2+1,4,Giriş Katı,4,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1169000,Hayır
312,Daire,Adnan Kahveci Mah.,145.0,130.0,3+1,4,1,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2100000,Hayır
313,Daire,Gürpınar Mh.,110.0,90.0,2+1,4,3,6,Doğalgaz (Kombi),2,Var,Evet,Boş,Evet,Blue Sea City 34 Konutları,350.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2840000,Hayır
314,Daire,Barış Mh.,82.0,70.0,1+1,5-10 arası,10,10,Merkezi,1,Var,Hayır,Mülk Sahibi,Evet,Makyol Yaşam Beylikdüzü,650.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2300000,Hayır
315,Daire,Kavaklı Mh.,115.0,105.0,2+1,0,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1799000,Hayır
316,Daire,Dereağzı Mh.,110.0,100.0,2+1,4,3,5,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2450000,Hayır
317,Daire,Marmara Mah.,180.0,160.0,3+1,5-10 arası,4,10,Doğalgaz (Kombi),3,Var,Hayır,Mülk Sahibi,Evet,Beyza Konakları,150.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,3500000,Hayır
318,Daire,Kavaklı Mh.,85.0,70.0,2+1,0,2,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2250000,Hayır
319,Daire,Adnan Kahveci Mah.,150.0,145.0,3+1,11-15 arası,4,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,3100000,Hayır
320,Daire,Kavaklı Mh.,130.0,110.0,3+1,0,4,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,990000,Hayır
321,Daire,Adnan Kahveci Mah.,200.0,180.0,3+1,5-10 arası,4,7,Doğalgaz (Kombi),2,Var,Evet,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,4650000,Hayır
322,Daire,Barış Mh.,105.0,75.0,2+1,5-10 arası,Yüksek Giriş,14,Merkezi,1,Var,Hayır,Mülk Sahibi,Evet,Aris Park Residence,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2385000,Hayır
323,Daire,Kavaklı Mh.,100.0,90.0,2+1,5-10 arası,4,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Sahibinden,Hayır,2400000,Hayır
324,Daire,Adnan Kahveci Mah.,150.0,120.0,3+1,21-25 arası,4,12,Doğalgaz (Kombi),2,Yok,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2850000,Hayır
325,Daire,Gürpınar Mh.,150.0,120.0,3+1,0,1,6,Doğalgaz (Kombi),2,Yok,Hayır,Mülk Sahibi,Evet,Gürpınar Konakları,400.0,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Evet,3000000,Hayır
326,Daire,Adnan Kahveci Mah.,125.0,105.0,2+1,5-10 arası,Giriş Katı,8,Doğalgaz (Kombi),2,Yok,Hayır,Mülk Sahibi,Evet,Adel Palas,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2500000,Hayır
327,Daire,Barış Mh.,145.0,125.0,3+1,21-25 arası,1,9,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,220.625,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2550000,Hayır
328,Daire,Kavaklı Mh.,120.0,110.0,2+1,4,1,3,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Ayazma Konakları,450.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2650000,Hayır
